,Date,StockCode,Quantity
11466,2010-08-04,22411,120.0
11467,2010-08-05,22411,20.0
11468,2010-08-06,22411,60.0
11469,2010-08-07,22411,0.0
11470,2010-08-08,22411,116.0
11471,2010-08-09,22411,13.0
11472,2010-08-10,22411,10.0
11473,2010-08-11,22411,135.0
11474,2010-08-12,22411,41.0
11475,2010-08-13,22411,13.0
11476,2010-08-14,22411,0.0
11477,2010-08-15,22411,2.0
11478,2010-08-16,22411,22.0
11479,2010-08-17,22411,110.0
11480,2010-08-18,22411,1.0
11481,2010-08-19,22411,40.0
11482,2010-08-20,22411,70.0
11483,2010-08-21,22411,0.0
11484,2010-08-22,22411,110.0
11485,2010-08-23,22411,80.0
11486,2010-08-24,22411,3.0
11487,2010-08-25,22411,52.0
11488,2010-08-26,22411,58.0
11489,2010-08-27,22411,10.0
11490,2010-08-28,22411,0.0
11491,2010-08-29,22411,60.0
11492,2010-08-30,22411,0.0
11493,2010-08-31,22411,17.0
11494,2010-09-01,22411,142.69999999999993
11495,2010-09-02,22411,69.0
11496,2010-09-03,22411,130.0
11497,2010-09-04,22411,0.0
11498,2010-09-05,22411,24.0
11499,2010-09-06,22411,80.0
11500,2010-09-07,22411,142.69999999999993
11501,2010-09-08,22411,52.0
11502,2010-09-09,22411,19.0
11503,2010-09-10,22411,60.0
11504,2010-09-11,22411,0.0
11505,2010-09-12,22411,41.0
11506,2010-09-13,22411,31.0
11507,2010-09-14,22411,44.0
11508,2010-09-15,22411,60.0
11509,2010-09-16,22411,70.0
11510,2010-09-17,22411,15.0
11511,2010-09-18,22411,0.0
11512,2010-09-19,22411,14.0
11513,2010-09-20,22411,140.0
11514,2010-09-21,22411,142.69999999999993
11515,2010-09-22,22411,20.0
11516,2010-09-23,22411,26.0
11517,2010-09-24,22411,92.0
11518,2010-09-25,22411,0.0
11519,2010-09-26,22411,14.0
11520,2010-09-27,22411,111.0
11521,2010-09-28,22411,46.0
11522,2010-09-29,22411,15.0
11523,2010-09-30,22411,25.0
11524,2010-10-01,22411,103.0
11525,2010-10-02,22411,0.0
11526,2010-10-03,22411,49.0
11527,2010-10-04,22411,18.0
11528,2010-10-05,22411,46.0
11529,2010-10-06,22411,24.0
11530,2010-10-07,22411,30.0
11531,2010-10-08,22411,10.0
11532,2010-10-09,22411,0.0
11533,2010-10-10,22411,42.0
11534,2010-10-11,22411,37.0
11535,2010-10-12,22411,141.0
11536,2010-10-13,22411,142.69999999999993
11537,2010-10-14,22411,20.0
11538,2010-10-15,22411,51.0
11539,2010-10-16,22411,0.0
11540,2010-10-17,22411,25.0
11541,2010-10-18,22411,142.69999999999993
11542,2010-10-19,22411,50.0
11543,2010-10-20,22411,44.0
11544,2010-10-21,22411,12.0
11545,2010-10-22,22411,0.0
11546,2010-10-23,22411,0.0
11547,2010-10-24,22411,27.0
11548,2010-10-25,22411,23.0
11549,2010-10-26,22411,36.0
11550,2010-10-27,22411,4.0
11551,2010-10-28,22411,30.0
11552,2010-10-29,22411,50.0
11553,2010-10-30,22411,0.0
11554,2010-10-31,22411,8.0
11555,2010-11-01,22411,29.0
11556,2010-11-02,22411,53.0
11557,2010-11-03,22411,114.0
11558,2010-11-04,22411,34.0
11559,2010-11-05,22411,110.0
11560,2010-11-06,22411,0.0
11561,2010-11-07,22411,24.0
11562,2010-11-08,22411,16.0
11563,2010-11-09,22411,22.0
11564,2010-11-10,22411,30.0
11565,2010-11-11,22411,142.69999999999993
11566,2010-11-12,22411,6.0
11567,2010-11-13,22411,0.0
11568,2010-11-14,22411,33.0
11569,2010-11-15,22411,37.0
11570,2010-11-16,22411,38.0
11571,2010-11-17,22411,42.0
11572,2010-11-18,22411,142.69999999999993
11573,2010-11-19,22411,7.0
11574,2010-11-20,22411,0.0
11575,2010-11-21,22411,64.0
11576,2010-11-22,22411,10.0
11577,2010-11-23,22411,14.0
11578,2010-11-24,22411,122.0
11579,2010-11-25,22411,39.0
11580,2010-11-26,22411,14.0
11581,2010-11-27,22411,0.0
11582,2010-11-28,22411,6.0
11583,2010-11-29,22411,44.0
11584,2010-11-30,22411,11.0
11585,2010-12-01,22411,78.0
11586,2010-12-02,22411,60.0
11587,2010-12-03,22411,8.0
11588,2010-12-04,22411,0.0
11589,2010-12-05,22411,0.0
11590,2010-12-06,22411,22.0
11591,2010-12-07,22411,51.0
11592,2010-12-08,22411,113.0
11593,2010-12-09,22411,1.0
11594,2009-12-01,22492,0.0
11595,2009-12-02,22492,0.0
11596,2009-12-03,22492,0.0
11597,2009-12-04,22492,0.0
11598,2009-12-05,22492,0.0
11599,2009-12-06,22492,0.0
11600,2009-12-07,22492,0.0
11601,2009-12-08,22492,0.0
11602,2009-12-09,22492,0.0
11603,2009-12-10,22492,0.0
11604,2009-12-11,22492,0.0
11605,2009-12-12,22492,0.0
11606,2009-12-13,22492,0.0
11607,2009-12-14,22492,0.0
11608,2009-12-15,22492,0.0
11609,2009-12-16,22492,0.0
11610,2009-12-17,22492,0.0
11611,2009-12-18,22492,0.0
11612,2009-12-19,22492,0.0
11613,2009-12-20,22492,0.0
11614,2009-12-21,22492,0.0
11615,2009-12-22,22492,0.0
11616,2009-12-23,22492,0.0
11617,2009-12-24,22492,0.0
11618,2009-12-25,22492,0.0
11619,2009-12-26,22492,0.0
11620,2009-12-27,22492,0.0
11621,2009-12-28,22492,0.0
11622,2009-12-29,22492,0.0
11623,2009-12-30,22492,0.0
11624,2009-12-31,22492,0.0
11625,2010-01-01,22492,0.0
11626,2010-01-02,22492,0.0
11627,2010-01-03,22492,0.0
11628,2010-01-04,22492,0.0
11629,2010-01-05,22492,0.0
11630,2010-01-06,22492,0.0
11631,2010-01-07,22492,0.0
11632,2010-01-08,22492,0.0
11633,2010-01-09,22492,0.0
11634,2010-01-10,22492,0.0
11635,2010-01-11,22492,0.0
11636,2010-01-12,22492,0.0
11637,2010-01-13,22492,0.0
11638,2010-01-14,22492,0.0
11639,2010-01-15,22492,0.0
11640,2010-01-16,22492,0.0
11641,2010-01-17,22492,0.0
11642,2010-01-18,22492,0.0
11643,2010-01-19,22492,0.0
11644,2010-01-20,22492,0.0
11645,2010-01-21,22492,0.0
11646,2010-01-22,22492,0.0
11647,2010-01-23,22492,0.0
11648,2010-01-24,22492,0.0
11649,2010-01-25,22492,0.0
11650,2010-01-26,22492,0.0
11651,2010-01-27,22492,0.0
11652,2010-01-28,22492,0.0
11653,2010-01-29,22492,0.0
11654,2010-01-30,22492,0.0
11655,2010-01-31,22492,0.0
11656,2010-02-01,22492,0.0
11657,2010-02-02,22492,0.0
11658,2010-02-03,22492,0.0
11659,2010-02-04,22492,0.0
11660,2010-02-05,22492,0.0
11661,2010-02-06,22492,0.0
11662,2010-02-07,22492,0.0
11663,2010-02-08,22492,0.0
11664,2010-02-09,22492,0.0
11665,2010-02-10,22492,0.0
11666,2010-02-11,22492,0.0
11667,2010-02-12,22492,0.0
11668,2010-02-13,22492,0.0
11669,2010-02-14,22492,0.0
11670,2010-02-15,22492,0.0
11671,2010-02-16,22492,0.0
11672,2010-02-17,22492,0.0
11673,2010-02-18,22492,0.0
11674,2010-02-19,22492,0.0
11675,2010-02-20,22492,0.0
11676,2010-02-21,22492,0.0
11677,2010-02-22,22492,0.0
11678,2010-02-23,22492,0.0
11679,2010-02-24,22492,0.0
11680,2010-02-25,22492,0.0
11681,2010-02-26,22492,0.0
11682,2010-02-27,22492,0.0
11683,2010-02-28,22492,0.0
11684,2010-03-01,22492,0.0
11685,2010-03-02,22492,0.0
11686,2010-03-03,22492,0.0
11687,2010-03-04,22492,0.0
11688,2010-03-05,22492,0.0
11689,2010-03-06,22492,0.0
11690,2010-03-07,22492,0.0
11691,2010-03-08,22492,0.0
11692,2010-03-09,22492,0.0
11693,2010-03-10,22492,0.0
11694,2010-03-11,22492,0.0
11695,2010-03-12,22492,0.0
11696,2010-03-13,22492,0.0
11697,2010-03-14,22492,0.0
11698,2010-03-15,22492,0.0
11699,2010-03-16,22492,0.0
11700,2010-03-17,22492,0.0
11701,2010-03-18,22492,0.0
11702,2010-03-19,22492,0.0
11703,2010-03-20,22492,0.0
11704,2010-03-21,22492,0.0
11705,2010-03-22,22492,0.0
11706,2010-03-23,22492,0.0
11707,2010-03-24,22492,0.0
11708,2010-03-25,22492,0.0
11709,2010-03-26,22492,0.0
11710,2010-03-27,22492,0.0
11711,2010-03-28,22492,0.0
11712,2010-03-29,22492,0.0
11713,2010-03-30,22492,0.0
11714,2010-03-31,22492,0.0
11715,2010-04-01,22492,0.0
11716,2010-04-02,22492,0.0
11717,2010-04-03,22492,0.0
11718,2010-04-04,22492,0.0
11719,2010-04-05,22492,0.0
11720,2010-04-06,22492,0.0
11721,2010-04-07,22492,0.0
11722,2010-04-08,22492,0.0
11723,2010-04-09,22492,0.0
11724,2010-04-10,22492,0.0
11725,2010-04-11,22492,0.0
11726,2010-04-12,22492,0.0
11727,2010-04-13,22492,0.0
11728,2010-04-14,22492,0.0
11729,2010-04-15,22492,0.0
11730,2010-04-16,22492,0.0
11731,2010-04-17,22492,0.0
11732,2010-04-18,22492,0.0
11733,2010-04-19,22492,0.0
11734,2010-04-20,22492,0.0
11735,2010-04-21,22492,0.0
11736,2010-04-22,22492,0.0
11737,2010-04-23,22492,0.0
11738,2010-04-24,22492,0.0
11739,2010-04-25,22492,0.0
11740,2010-04-26,22492,0.0
11741,2010-04-27,22492,0.0
11742,2010-04-28,22492,0.0
11743,2010-04-29,22492,0.0
11744,2010-04-30,22492,0.0
11745,2010-05-01,22492,0.0
11746,2010-05-02,22492,0.0
11747,2010-05-03,22492,0.0
11748,2010-05-04,22492,0.0
11749,2010-05-05,22492,0.0
11750,2010-05-06,22492,180.0
11751,2010-05-07,22492,108.0
11752,2010-05-08,22492,0.0
11753,2010-05-09,22492,36.0
11754,2010-05-10,22492,180.0
11755,2010-05-11,22492,72.0
11756,2010-05-12,22492,108.0
11757,2010-05-13,22492,72.0
11758,2010-05-14,22492,72.0
11759,2010-05-15,22492,0.0
11760,2010-05-16,22492,36.0
11761,2010-05-17,22492,36.0
11762,2010-05-18,22492,0.0
11763,2010-05-19,22492,72.0
11764,2010-05-20,22492,180.0
11765,2010-05-21,22492,36.0
11766,2010-05-22,22492,0.0
11767,2010-05-23,22492,108.0
11768,2010-05-24,22492,144.0
11769,2010-05-25,22492,144.0
11770,2010-05-26,22492,72.0
11771,2010-05-27,22492,0.0
11772,2010-05-28,22492,180.0
11773,2010-05-29,22492,0.0
11774,2010-05-30,22492,0.0
11775,2010-05-31,22492,0.0
11776,2010-06-01,22492,108.0
11777,2010-06-02,22492,36.0
11778,2010-06-03,22492,144.0
11779,2010-06-04,22492,0.0
11780,2010-06-05,22492,0.0
11781,2010-06-06,22492,36.0
11782,2010-06-07,22492,36.0
11783,2010-06-08,22492,72.0
11784,2010-06-09,22492,72.0
11785,2010-06-10,22492,0.0
11786,2010-06-11,22492,180.0
11787,2010-06-12,22492,0.0
11788,2010-06-13,22492,144.0
11789,2010-06-14,22492,108.0
11790,2010-06-15,22492,180.0
11791,2010-06-16,22492,36.0
11792,2010-06-17,22492,72.0
11793,2010-06-18,22492,36.0
11794,2010-06-19,22492,0.0
11795,2010-06-20,22492,0.0
11796,2010-06-21,22492,36.0
11797,2010-06-22,22492,36.0
11798,2010-06-23,22492,37.0
11799,2010-06-24,22492,72.0
11800,2010-06-25,22492,72.0
11801,2010-06-26,22492,0.0
11802,2010-06-27,22492,36.0
11803,2010-06-28,22492,0.0
11804,2010-06-29,22492,36.0
11805,2010-06-30,22492,108.0
11806,2010-07-01,22492,72.0
11807,2010-07-02,22492,0.0
11808,2010-07-03,22492,0.0
11809,2010-07-04,22492,36.0
11810,2010-07-05,22492,180.0
11811,2010-07-06,22492,180.0
11812,2010-07-07,22492,36.0
11813,2010-07-08,22492,36.0
11814,2010-07-09,22492,36.0
11815,2010-07-10,22492,0.0
11816,2010-07-11,22492,0.0
11817,2010-07-12,22492,36.0
11818,2010-07-13,22492,72.0
11819,2010-07-14,22492,36.0
11820,2010-07-15,22492,180.0
11821,2010-07-16,22492,36.0
11822,2010-07-17,22492,0.0
11823,2010-07-18,22492,36.0
11824,2010-07-19,22492,144.0
11825,2010-07-20,22492,36.0
11826,2010-07-21,22492,72.0
11827,2010-07-22,22492,36.0
11828,2010-07-23,22492,144.0
11829,2010-07-24,22492,0.0
11830,2010-07-25,22492,36.0
11831,2010-07-26,22492,108.0
11832,2010-07-27,22492,72.0
11833,2010-07-28,22492,36.0
11834,2010-07-29,22492,36.0
11835,2010-07-30,22492,36.0
11836,2010-07-31,22492,0.0
11837,2010-08-01,22492,72.0
11838,2010-08-02,22492,0.0
11839,2010-08-03,22492,108.0
11840,2010-08-04,22492,0.0
11841,2010-08-05,22492,72.0
11842,2010-08-06,22492,36.0
11843,2010-08-07,22492,0.0
11844,2010-08-08,22492,0.0
11845,2010-08-09,22492,0.0
11846,2010-08-10,22492,36.0
11847,2010-08-11,22492,0.0
11848,2010-08-12,22492,72.0
11849,2010-08-13,22492,36.0
11850,2010-08-14,22492,0.0
11851,2010-08-15,22492,180.0
11852,2010-08-16,22492,36.0
11853,2010-08-17,22492,72.0
11854,2010-08-18,22492,180.0
11855,2010-08-19,22492,180.0
11856,2010-08-20,22492,72.0
11857,2010-08-21,22492,0.0
11858,2010-08-22,22492,72.0
11859,2010-08-23,22492,72.0
11860,2010-08-24,22492,72.0
11861,2010-08-25,22492,72.0
11862,2010-08-26,22492,0.0
11863,2010-08-27,22492,0.0
11864,2010-08-28,22492,0.0
11865,2010-08-29,22492,36.0
11866,2010-08-30,22492,0.0
11867,2010-08-31,22492,0.0
11868,2010-09-01,22492,0.0
11869,2010-09-02,22492,72.0
11870,2010-09-03,22492,0.0
11871,2010-09-04,22492,0.0
11872,2010-09-05,22492,0.0
11873,2010-09-06,22492,180.0
11874,2010-09-07,22492,108.0
11875,2010-09-08,22492,36.0
11876,2010-09-09,22492,72.0
11877,2010-09-10,22492,84.0
11878,2010-09-11,22492,0.0
11879,2010-09-12,22492,36.0
11880,2010-09-13,22492,36.0
11881,2010-09-14,22492,0.0
11882,2010-09-15,22492,0.0
11883,2010-09-16,22492,72.0
11884,2010-09-17,22492,36.0
11885,2010-09-18,22492,0.0
11886,2010-09-19,22492,72.0
11887,2010-09-20,22492,180.0
11888,2010-09-21,22492,108.0
11889,2010-09-22,22492,108.0
11890,2010-09-23,22492,180.0
11891,2010-09-24,22492,144.0
11892,2010-09-25,22492,0.0
11893,2010-09-26,22492,36.0
11894,2010-09-27,22492,180.0
11895,2010-09-28,22492,72.0
11896,2010-09-29,22492,37.0
11897,2010-09-30,22492,180.0
11898,2010-10-01,22492,108.0
11899,2010-10-02,22492,0.0
11900,2010-10-03,22492,0.0
11901,2010-10-04,22492,144.0
11902,2010-10-05,22492,0.0
11903,2010-10-06,22492,180.0
11904,2010-10-07,22492,72.0
11905,2010-10-08,22492,180.0
11906,2010-10-09,22492,0.0
11907,2010-10-10,22492,72.0
11908,2010-10-11,22492,144.0
11909,2010-10-12,22492,0.0
11910,2010-10-13,22492,180.0
11911,2010-10-14,22492,108.0
11912,2010-10-15,22492,144.0
11913,2010-10-16,22492,0.0
11914,2010-10-17,22492,36.0
11915,2010-10-18,22492,36.0
11916,2010-10-19,22492,0.0
11917,2010-10-20,22492,108.0
11918,2010-10-21,22492,72.0
11919,2010-10-22,22492,36.0
11920,2010-10-23,22492,0.0
11921,2010-10-24,22492,36.0
11922,2010-10-25,22492,72.0
11923,2010-10-26,22492,180.0
11924,2010-10-27,22492,36.0
11925,2010-10-28,22492,0.0
11926,2010-10-29,22492,144.0
11927,2010-10-30,22492,0.0
11928,2010-10-31,22492,108.0
11929,2010-11-01,22492,108.0
11930,2010-11-02,22492,0.0
11931,2010-11-03,22492,0.0
11932,2010-11-04,22492,0.0
11933,2010-11-05,22492,36.0
11934,2010-11-06,22492,0.0
11935,2010-11-07,22492,108.0
11936,2010-11-08,22492,108.0
11937,2010-11-09,22492,108.0
11938,2010-11-10,22492,144.0
11939,2010-11-11,22492,36.0
11940,2010-11-12,22492,72.0
11941,2010-11-13,22492,0.0
11942,2010-11-14,22492,36.0
11943,2010-11-15,22492,72.0
11944,2010-11-16,22492,0.0
11945,2010-11-17,22492,180.0
11946,2010-11-18,22492,108.0
11947,2010-11-19,22492,180.0
11948,2010-11-20,22492,0.0
11949,2010-11-21,22492,144.0
11950,2010-11-22,22492,36.0
11951,2010-11-23,22492,144.0
11952,2010-11-24,22492,108.0
11953,2010-11-25,22492,36.0
11954,2010-11-26,22492,36.0
11955,2010-11-27,22492,0.0
11956,2010-11-28,22492,108.0
11957,2010-11-29,22492,72.0
11958,2010-11-30,22492,36.0
11959,2010-12-01,22492,108.0
11960,2010-12-02,22492,180.0
11961,2010-12-03,22492,36.0
11962,2010-12-04,22492,0.0
11963,2010-12-05,22492,36.0
11964,2010-12-06,22492,0.0
11965,2010-12-07,22492,36.0
11966,2010-12-08,22492,144.0
11967,2010-12-09,22492,180.0
11968,2009-12-01,22952,0.0
11969,2009-12-02,22952,0.0
11970,2009-12-03,22952,0.0
11971,2009-12-04,22952,0.0
11972,2009-12-05,22952,0.0
11973,2009-12-06,22952,0.0
11974,2009-12-07,22952,0.0
11975,2009-12-08,22952,0.0
11976,2009-12-09,22952,0.0
11977,2009-12-10,22952,0.0
11978,2009-12-11,22952,0.0
11979,2009-12-12,22952,0.0
11980,2009-12-13,22952,0.0
11981,2009-12-14,22952,0.0
11982,2009-12-15,22952,0.0
11983,2009-12-16,22952,0.0
11984,2009-12-17,22952,0.0
11985,2009-12-18,22952,0.0
11986,2009-12-19,22952,0.0
11987,2009-12-20,22952,0.0
11988,2009-12-21,22952,0.0
11989,2009-12-22,22952,0.0
11990,2009-12-23,22952,0.0
11991,2009-12-24,22952,0.0
11992,2009-12-25,22952,0.0
11993,2009-12-26,22952,0.0
11994,2009-12-27,22952,0.0
11995,2009-12-28,22952,0.0
11996,2009-12-29,22952,0.0
11997,2009-12-30,22952,0.0
11998,2009-12-31,22952,0.0
11999,2010-01-01,22952,0.0
12000,2010-01-02,22952,0.0
12001,2010-01-03,22952,0.0
12002,2010-01-04,22952,0.0
12003,2010-01-05,22952,0.0
12004,2010-01-06,22952,0.0
12005,2010-01-07,22952,0.0
12006,2010-01-08,22952,0.0
12007,2010-01-09,22952,0.0
12008,2010-01-10,22952,0.0
12009,2010-01-11,22952,0.0
12010,2010-01-12,22952,0.0
12011,2010-01-13,22952,0.0
12012,2010-01-14,22952,0.0
12013,2010-01-15,22952,0.0
12014,2010-01-16,22952,0.0
12015,2010-01-17,22952,0.0
12016,2010-01-18,22952,0.0
12017,2010-01-19,22952,0.0
12018,2010-01-20,22952,0.0
12019,2010-01-21,22952,0.0
12020,2010-01-22,22952,0.0
12021,2010-01-23,22952,0.0
12022,2010-01-24,22952,0.0
12023,2010-01-25,22952,0.0
12024,2010-01-26,22952,0.0
12025,2010-01-27,22952,0.0
12026,2010-01-28,22952,0.0
12027,2010-01-29,22952,0.0
12028,2010-01-30,22952,0.0
12029,2010-01-31,22952,0.0
12030,2010-02-01,22952,0.0
12031,2010-02-02,22952,0.0
12032,2010-02-03,22952,0.0
12033,2010-02-04,22952,0.0
12034,2010-02-05,22952,0.0
12035,2010-02-06,22952,0.0
12036,2010-02-07,22952,0.0
12037,2010-02-08,22952,0.0
12038,2010-02-09,22952,0.0
12039,2010-02-10,22952,0.0
12040,2010-02-11,22952,0.0
12041,2010-02-12,22952,0.0
12042,2010-02-13,22952,0.0
12043,2010-02-14,22952,0.0
12044,2010-02-15,22952,0.0
12045,2010-02-16,22952,0.0
12046,2010-02-17,22952,0.0
12047,2010-02-18,22952,0.0
12048,2010-02-19,22952,0.0
12049,2010-02-20,22952,0.0
12050,2010-02-21,22952,0.0
12051,2010-02-22,22952,0.0
12052,2010-02-23,22952,0.0
12053,2010-02-24,22952,0.0
12054,2010-02-25,22952,0.0
12055,2010-02-26,22952,0.0
12056,2010-02-27,22952,0.0
12057,2010-02-28,22952,0.0
12058,2010-03-01,22952,0.0
12059,2010-03-02,22952,0.0
12060,2010-03-03,22952,0.0
12061,2010-03-04,22952,0.0
12062,2010-03-05,22952,0.0
12063,2010-03-06,22952,0.0
12064,2010-03-07,22952,0.0
12065,2010-03-08,22952,0.0
12066,2010-03-09,22952,0.0
12067,2010-03-10,22952,0.0
12068,2010-03-11,22952,0.0
12069,2010-03-12,22952,0.0
12070,2010-03-13,22952,0.0
12071,2010-03-14,22952,0.0
12072,2010-03-15,22952,0.0
12073,2010-03-16,22952,0.0
12074,2010-03-17,22952,0.0
12075,2010-03-18,22952,0.0
12076,2010-03-19,22952,0.0
12077,2010-03-20,22952,0.0
12078,2010-03-21,22952,0.0
12079,2010-03-22,22952,0.0
12080,2010-03-23,22952,0.0
12081,2010-03-24,22952,0.0
12082,2010-03-25,22952,0.0
12083,2010-03-26,22952,0.0
12084,2010-03-27,22952,0.0
12085,2010-03-28,22952,0.0
12086,2010-03-29,22952,0.0
12087,2010-03-30,22952,0.0
12088,2010-03-31,22952,0.0
12089,2010-04-01,22952,0.0
12090,2010-04-02,22952,0.0
12091,2010-04-03,22952,0.0
12092,2010-04-04,22952,0.0
12093,2010-04-05,22952,0.0
12094,2010-04-06,22952,0.0
12095,2010-04-07,22952,0.0
12096,2010-04-08,22952,0.0
12097,2010-04-09,22952,0.0
12098,2010-04-10,22952,0.0
12099,2010-04-11,22952,0.0
12100,2010-04-12,22952,0.0
12101,2010-04-13,22952,0.0
12102,2010-04-14,22952,0.0
12103,2010-04-15,22952,0.0
12104,2010-04-16,22952,0.0
12105,2010-04-17,22952,0.0
12106,2010-04-18,22952,0.0
12107,2010-04-19,22952,0.0
12108,2010-04-20,22952,0.0
12109,2010-04-21,22952,0.0
12110,2010-04-22,22952,0.0
12111,2010-04-23,22952,0.0
12112,2010-04-24,22952,0.0
12113,2010-04-25,22952,0.0
12114,2010-04-26,22952,0.0
12115,2010-04-27,22952,0.0
12116,2010-04-28,22952,0.0
12117,2010-04-29,22952,0.0
12118,2010-04-30,22952,0.0
12119,2010-05-01,22952,0.0
12120,2010-05-02,22952,0.0
12121,2010-05-03,22952,0.0
12122,2010-05-04,22952,0.0
12123,2010-05-05,22952,0.0
12124,2010-05-06,22952,0.0
12125,2010-05-07,22952,0.0
12126,2010-05-08,22952,0.0
12127,2010-05-09,22952,0.0
12128,2010-05-10,22952,0.0
12129,2010-05-11,22952,0.0
12130,2010-05-12,22952,0.0
12131,2010-05-13,22952,0.0
12132,2010-05-14,22952,0.0
12133,2010-05-15,22952,0.0
12134,2010-05-16,22952,0.0
12135,2010-05-17,22952,0.0
12136,2010-05-18,22952,0.0
12137,2010-05-19,22952,0.0
12138,2010-05-20,22952,0.0
12139,2010-05-21,22952,0.0
12140,2010-05-22,22952,0.0
12141,2010-05-23,22952,0.0
12142,2010-05-24,22952,0.0
12143,2010-05-25,22952,0.0
12144,2010-05-26,22952,0.0
12145,2010-05-27,22952,0.0
12146,2010-05-28,22952,0.0
12147,2010-05-29,22952,0.0
12148,2010-05-30,22952,0.0
12149,2010-05-31,22952,0.0
12150,2010-06-01,22952,0.0
12151,2010-06-02,22952,0.0
12152,2010-06-03,22952,0.0
12153,2010-06-04,22952,0.0
12154,2010-06-05,22952,0.0
12155,2010-06-06,22952,0.0
12156,2010-06-07,22952,0.0
12157,2010-06-08,22952,0.0
12158,2010-06-09,22952,0.0
12159,2010-06-10,22952,0.0
12160,2010-06-11,22952,0.0
12161,2010-06-12,22952,0.0
12162,2010-06-13,22952,0.0
12163,2010-06-14,22952,0.0
12164,2010-06-15,22952,0.0
12165,2010-06-16,22952,0.0
12166,2010-06-17,22952,0.0
12167,2010-06-18,22952,0.0
12168,2010-06-19,22952,0.0
12169,2010-06-20,22952,0.0
12170,2010-06-21,22952,0.0
12171,2010-06-22,22952,0.0
12172,2010-06-23,22952,0.0
12173,2010-06-24,22952,0.0
12174,2010-06-25,22952,0.0
12175,2010-06-26,22952,0.0
12176,2010-06-27,22952,0.0
12177,2010-06-28,22952,0.0
12178,2010-06-29,22952,0.0
12179,2010-06-30,22952,0.0
12180,2010-07-01,22952,0.0
12181,2010-07-02,22952,0.0
12182,2010-07-03,22952,0.0
12183,2010-07-04,22952,0.0
12184,2010-07-05,22952,0.0
12185,2010-07-06,22952,0.0
12186,2010-07-07,22952,0.0
12187,2010-07-08,22952,0.0
12188,2010-07-09,22952,0.0
12189,2010-07-10,22952,0.0
12190,2010-07-11,22952,0.0
12191,2010-07-12,22952,0.0
12192,2010-07-13,22952,0.0
12193,2010-07-14,22952,0.0
12194,2010-07-15,22952,0.0
12195,2010-07-16,22952,0.0
12196,2010-07-17,22952,0.0
12197,2010-07-18,22952,0.0
12198,2010-07-19,22952,0.0
12199,2010-07-20,22952,0.0
12200,2010-07-21,22952,0.0
12201,2010-07-22,22952,0.0
12202,2010-07-23,22952,0.0
12203,2010-07-24,22952,0.0
12204,2010-07-25,22952,0.0
12205,2010-07-26,22952,0.0
12206,2010-07-27,22952,0.0
12207,2010-07-28,22952,0.0
12208,2010-07-29,22952,0.0
12209,2010-07-30,22952,0.0
12210,2010-07-31,22952,0.0
12211,2010-08-01,22952,0.0
12212,2010-08-02,22952,0.0
12213,2010-08-03,22952,0.0
12214,2010-08-04,22952,0.0
12215,2010-08-05,22952,0.0
12216,2010-08-06,22952,0.0
12217,2010-08-07,22952,0.0
12218,2010-08-08,22952,0.0
12219,2010-08-09,22952,0.0
12220,2010-08-10,22952,0.0
12221,2010-08-11,22952,0.0
12222,2010-08-12,22952,0.0
12223,2010-08-13,22952,0.0
12224,2010-08-14,22952,0.0
12225,2010-08-15,22952,0.0
12226,2010-08-16,22952,0.0
12227,2010-08-17,22952,0.0
12228,2010-08-18,22952,0.0
12229,2010-08-19,22952,0.0
12230,2010-08-20,22952,0.0
12231,2010-08-21,22952,0.0
12232,2010-08-22,22952,0.0
12233,2010-08-23,22952,0.0
12234,2010-08-24,22952,0.0
12235,2010-08-25,22952,0.0
12236,2010-08-26,22952,0.0
12237,2010-08-27,22952,0.0
12238,2010-08-28,22952,0.0
12239,2010-08-29,22952,0.0
12240,2010-08-30,22952,0.0
12241,2010-08-31,22952,0.0
12242,2010-09-01,22952,0.0
12243,2010-09-02,22952,0.0
12244,2010-09-03,22952,0.0
12245,2010-09-04,22952,0.0
12246,2010-09-05,22952,0.0
12247,2010-09-06,22952,0.0
12248,2010-09-07,22952,0.0
12249,2010-09-08,22952,0.0
12250,2010-09-09,22952,0.0
12251,2010-09-10,22952,0.0
12252,2010-09-11,22952,0.0
12253,2010-09-12,22952,0.0
12254,2010-09-13,22952,0.0
12255,2010-09-14,22952,0.0
12256,2010-09-15,22952,0.0
12257,2010-09-16,22952,0.0
12258,2010-09-17,22952,48.0
12259,2010-09-18,22952,0.0
12260,2010-09-19,22952,129.0
12261,2010-09-20,22952,217.0499999999999
12262,2010-09-21,22952,217.0499999999999
12263,2010-09-22,22952,114.0
12264,2010-09-23,22952,217.0499999999999
12265,2010-09-24,22952,217.0499999999999
12266,2010-09-25,22952,0.0
12267,2010-09-26,22952,201.0
12268,2010-09-27,22952,217.0499999999999
12269,2010-09-28,22952,217.0499999999999
12270,2010-09-29,22952,88.0
12271,2010-09-30,22952,217.0499999999999
12272,2010-10-01,22952,92.0
12273,2010-10-02,22952,0.0
12274,2010-10-03,22952,204.0
12275,2010-10-04,22952,216.0
12276,2010-10-05,22952,202.0
12277,2010-10-06,22952,102.0
12278,2010-10-07,22952,179.0
12279,2010-10-08,22952,217.0499999999999
12280,2010-10-09,22952,0.0
12281,2010-10-10,22952,111.0
12282,2010-10-11,22952,184.0
12283,2010-10-12,22952,153.0
