StockCode,Date,Quantity,Revenue,AvgPrice,MedianPrice,Transactions,WeightedPrice
21981,2010-12-01,49,14.769999999999998,0.57,0.57,2,0.3014285714285714
21981,2010-12-02,50,14.499999999999998,0.29,0.29,2,0.29
21981,2010-12-03,4,3.36,0.8300000000000001,0.8300000000000001,2,0.84
21981,2010-12-05,48,13.919999999999998,0.29,0.29,2,0.29
21981,2010-12-06,2,1.7,0.85,0.85,1,0.85
21981,2010-12-07,2,1.7,0.85,0.85,2,0.85
21981,2010-12-08,64,18.56,0.29,0.29,4,0.29
21981,2010-12-09,3,2.55,0.85,0.85,1,0.85
21982,2009-12-07,3,2.4899999999999998,0.83,0.83,1,0.83
21982,2009-12-09,6,4.9799999999999995,0.83,0.83,2,0.83
21982,2009-12-17,2,0.58,0.29,0.29,2,0.29
21982,2010-03-11,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-03-12,50,20.0,0.4,0.4,1,0.4
21982,2010-03-15,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-03-16,26,8.059999999999999,0.42,0.29,4,0.30999999999999994
21982,2010-03-17,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-03-18,1,0.81,0.81,0.81,1,0.81
21982,2010-03-19,49,14.729999999999999,0.55,0.55,2,0.3006122448979592
21982,2010-03-21,24,6.959999999999999,0.29,0.29,1,0.29
21982,2010-03-22,60,17.4,0.29,0.29,2,0.29
21982,2010-03-23,10800,2900.0,0.375,0.375,2,0.26851851851851855
21982,2010-03-24,4,1.68,0.55,0.55,2,0.42
21982,2010-03-25,432,108.0,0.25,0.25,1,0.25
21982,2010-03-26,2,0.58,0.29,0.29,1,0.29
21982,2010-03-28,116,33.63999999999999,0.29,0.29,4,0.2899999999999999
21982,2010-03-29,121,35.61,0.394,0.29,5,0.294297520661157
21982,2010-03-30,1,0.81,0.81,0.81,1,0.81
21982,2010-03-31,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-04-01,49,14.729999999999999,0.55,0.55,2,0.3006122448979592
21982,2010-04-07,1,0.81,0.81,0.81,1,0.81
21982,2010-04-08,145,42.56999999999999,0.42,0.29,4,0.2935862068965517
21982,2010-04-11,108,31.319999999999997,0.29,0.29,3,0.29
21982,2010-04-12,60,17.4,0.29,0.29,2,0.29
21982,2010-04-13,62,17.979999999999997,0.29,0.29,3,0.2899999999999999
21982,2010-04-14,49,14.209999999999997,0.29,0.29,2,0.2899999999999999
21982,2010-04-15,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-04-19,4,3.24,0.81,0.81,3,0.81
21982,2010-04-20,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-04-21,1,0.81,0.81,0.81,1,0.81
21982,2010-04-22,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-04-25,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-04-26,481,122.73,0.45,0.29,3,0.25515592515592517
21982,2010-04-27,50,15.54,0.55,0.55,2,0.31079999999999997
21982,2010-04-28,192,55.67999999999999,0.29,0.29,4,0.29
21982,2010-04-30,15,4.869999999999999,0.4633333333333334,0.29,3,0.3246666666666666
21982,2010-05-06,24,6.959999999999999,0.29,0.29,1,0.29
21982,2010-05-07,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-05-12,96,27.839999999999996,0.29,0.29,2,0.29
21982,2010-05-14,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-05-16,3,0.8699999999999999,0.29,0.29,2,0.29
21982,2010-05-17,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-05-18,5015,2504.87,0.43600000000000005,0.29,4,0.4994755732801595
21982,2010-05-19,49,14.729999999999999,0.55,0.55,2,0.3006122448979592
21982,2010-05-20,84,24.36,0.29,0.29,2,0.29
21982,2010-05-21,3,1.9100000000000001,0.6366666666666667,0.81,3,0.6366666666666667
21982,2010-05-23,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-05-24,145,42.56999999999999,0.4633333333333334,0.29,3,0.2935862068965517
21982,2010-05-25,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-05-27,1,0.81,0.81,0.81,1,0.81
21982,2010-05-28,1,0.81,0.81,0.81,1,0.81
21982,2010-06-01,2,0.58,0.29,0.29,1,0.29
21982,2010-06-02,1,0.29,0.29,0.29,1,0.29
21982,2010-06-03,56,16.24,0.29,0.29,2,0.29
21982,2010-06-04,3,2.43,0.81,0.81,2,0.81
21982,2010-06-06,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-06-07,108,31.319999999999997,0.29,0.29,5,0.29
21982,2010-06-08,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-06-09,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-06-11,60,17.4,0.29,0.29,2,0.29
21982,2010-06-13,24,6.959999999999999,0.29,0.29,1,0.29
21982,2010-06-15,84,24.36,0.29,0.29,2,0.29
21982,2010-06-17,1,0.81,0.81,0.81,1,0.81
21982,2010-06-18,2,0.58,0.29,0.29,1,0.29
21982,2010-06-21,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-06-22,96,27.839999999999996,0.29,0.29,2,0.29
21982,2010-06-23,49,14.729999999999999,0.55,0.55,2,0.3006122448979592
21982,2010-06-24,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-06-29,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-06-30,484,123.08,0.27666666666666667,0.29,3,0.254297520661157
21982,2010-07-01,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-07-02,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-07-04,24,6.959999999999999,0.29,0.29,1,0.29
21982,2010-07-05,16,4.64,0.29,0.29,2,0.29
21982,2010-07-06,1,0.81,0.81,0.81,1,0.81
21982,2010-07-07,109,32.129999999999995,0.42,0.29,4,0.2947706422018348
21982,2010-07-08,50,14.499999999999998,0.29,0.29,2,0.29
21982,2010-07-09,30,11.82,0.55,0.55,4,0.394
21982,2010-07-15,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-07-19,109,32.169999999999995,0.43,0.29,4,0.29513761467889904
21982,2010-07-20,3,1.43,0.57,0.57,2,0.4766666666666666
21982,2010-07-22,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-07-23,55,16.509999999999998,0.4766666666666666,0.29,3,0.30018181818181816
21982,2010-07-25,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-07-26,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-07-28,36,10.439999999999998,0.29,0.29,2,0.2899999999999999
21982,2010-07-29,3,1.43,0.57,0.57,2,0.4766666666666666
21982,2010-07-30,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-08-05,1,0.29,0.29,0.29,1,0.29
21982,2010-08-09,1,0.29,0.29,0.29,1,0.29
21982,2010-08-10,3,2.55,0.85,0.85,1,0.85
21982,2010-08-12,13,3.7699999999999996,0.29,0.29,2,0.29
21982,2010-08-13,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-08-16,216,43.2,0.2,0.2,1,0.2
21982,2010-08-17,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-08-18,3,1.43,0.57,0.57,2,0.4766666666666666
21982,2010-08-19,55,15.949999999999998,0.29,0.29,3,0.29
21982,2010-08-20,6,1.7399999999999998,0.29,0.29,1,0.29
21982,2010-08-23,25,7.809999999999999,0.57,0.57,2,0.31239999999999996
21982,2010-08-24,24,6.959999999999999,0.29,0.29,1,0.29
21982,2010-08-25,74,22.58,0.4766666666666666,0.29,3,0.3051351351351351
21982,2010-08-27,4,3.4,0.85,0.85,2,0.85
21982,2010-08-31,1,0.85,0.85,0.85,1,0.85
21982,2010-09-01,3,2.55,0.85,0.85,1,0.85
21982,2010-09-03,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-09-05,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-09-06,9,7.65,0.85,0.85,2,0.8500000000000001
21982,2010-09-10,61,17.689999999999998,0.29,0.29,3,0.29
21982,2010-09-12,5,1.45,0.29,0.29,1,0.29
21982,2010-09-13,50,15.619999999999997,0.4766666666666666,0.29,3,0.31239999999999996
21982,2010-09-15,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-09-17,24,6.959999999999999,0.29,0.29,1,0.29
21982,2010-09-19,24,6.959999999999999,0.29,0.29,1,0.29
21982,2010-09-20,36,10.439999999999998,0.29,0.29,2,0.2899999999999999
21982,2010-09-21,51,14.79,0.29,0.29,3,0.29
21982,2010-09-22,50,15.619999999999997,0.4766666666666666,0.29,3,0.31239999999999996
21982,2010-09-23,14,4.619999999999999,0.4766666666666666,0.29,3,0.32999999999999996
21982,2010-09-24,4,1.72,0.4766666666666666,0.29,2,0.43
21982,2010-09-27,84,24.36,0.29,0.29,3,0.29
21982,2010-09-28,30,10.94,0.4766666666666666,0.29,3,0.36466666666666664
21982,2010-09-30,16,4.64,0.29,0.29,2,0.29
21982,2010-10-01,8,2.88,0.4766666666666666,0.29,3,0.36
21982,2010-10-03,48,13.919999999999998,0.29,0.29,1,0.29
21982,2010-10-04,27,9.469999999999999,0.65,0.81,3,0.3507407407407407
21982,2010-10-05,25,7.809999999999999,0.57,0.57,2,0.31239999999999996
21982,2010-10-06,72,20.879999999999995,0.29,0.29,3,0.2899999999999999
21982,2010-10-07,38,12.139999999999999,0.57,0.57,4,0.3194736842105263
21982,2010-10-08,25,7.809999999999999,0.57,0.57,2,0.31239999999999996
21982,2010-10-11,28,8.68,0.4766666666666666,0.29,3,0.31
21982,2010-10-12,37,11.29,0.4766666666666666,0.29,3,0.3051351351351351
21982,2010-10-14,24,6.959999999999999,0.29,0.29,1,0.29
21982,2010-10-15,24,6.959999999999999,0.29,0.29,1,0.29
21982,2010-10-17,78,19.74,0.27,0.27,2,0.25307692307692303
21982,2010-10-18,37,10.729999999999999,0.29,0.29,3,0.29
21982,2010-10-19,444,111.48,0.27,0.27,2,0.25108108108108107
21982,2010-10-20,74,21.459999999999997,0.29,0.29,4,0.29
21982,2010-10-21,25,7.809999999999999,0.57,0.57,2,0.31239999999999996
21982,2010-10-24,74,21.459999999999997,0.29,0.29,4,0.29
21982,2010-10-25,25,7.809999999999999,0.57,0.57,2,0.31239999999999996
21982,2010-10-27,5,4.25,0.85,0.85,1,0.85
21982,2010-10-28,24,6.959999999999999,0.29,0.29,1,0.29
21982,2010-10-29,24,6.959999999999999,0.29,0.29,1,0.29
21982,2010-10-31,16,4.64,0.29,0.29,3,0.29
21982,2010-11-01,2,1.7,0.85,0.85,2,0.85
21982,2010-11-02,12,3.4799999999999995,0.29,0.29,1,0.29
21982,2010-11-04,64,19.119999999999997,0.43,0.29,4,0.29874999999999996
21982,2010-11-05,73,21.729999999999997,0.43,0.29,4,0.29767123287671227
21982,2010-11-07,36,10.439999999999998,0.29,0.29,2,0.2899999999999999
21982,2010-11-08,187,144.1,0.595,0.57,6,0.7705882352941176
21982,2010-11-09,36,9.48,0.27,0.27,2,0.26333333333333336
21982,2010-11-10,40,12.719999999999999,0.43,0.29,4,0.31799999999999995
21982,2010-11-11,45,13.61,0.4766666666666666,0.29,3,0.3024444444444444
21982,2010-11-12,72,25.839999999999996,0.5242857142857142,0.29,7,0.3588888888888888
21982,2010-11-14,24,6.959999999999999,0.29,0.29,2,0.29
21982,2010-11-15,144,126.50999999999999,0.768,0.85,5,0.8785416666666666
21982,2010-11-16,69,23.93,0.3833333333333333,0.29,5,0.34681159420289853
21982,2010-11-17,73,18.85,0.55,0.55,2,0.2582191780821918
21982,2010-11-18,5,3.69,0.57,0.57,2,0.738
21982,2010-11-19,4,1.16,0.29,0.29,1,0.29
21982,2010-11-21,46,13.339999999999998,0.29,0.29,3,0.29
21982,2010-11-22,10,5.7,0.4766666666666666,0.29,3,0.5700000000000001
21982,2010-11-23,28,10.36,0.57,0.57,4,0.37
21982,2010-11-24,19,7.75,0.43,0.29,3,0.40789473684210525
21982,2010-11-25,474,122.42,0.394,0.29,5,0.25827004219409283
21982,2010-11-26,21,10.57,0.4766666666666666,0.29,3,0.5033333333333333
21982,2010-11-28,452,113.8,0.27666666666666667,0.29,3,0.2517699115044248
21982,2010-11-29,67,21.669999999999998,0.45,0.29,6,0.3234328358208955
21982,2010-11-30,60,17.4,0.29,0.29,3,0.29
21982,2010-12-01,75,23.429999999999996,0.5700000000000001,0.57,4,0.31239999999999996
21982,2010-12-02,26,7.539999999999999,0.29,0.29,2,0.29
21982,2010-12-03,6,2.86,0.4766666666666666,0.29,3,0.4766666666666666
21982,2010-12-05,51,14.789999999999997,0.29,0.29,4,0.2899999999999999
21982,2010-12-06,38,15.5,0.626,0.85,5,0.40789473684210525
21982,2010-12-07,7,5.949999999999999,0.85,0.85,2,0.8499999999999999
21982,2010-12-08,78,25.979999999999997,0.4766666666666666,0.29,3,0.33307692307692305
21982,2010-12-09,5,4.25,0.85,0.85,1,0.85
21984,2009-12-02,1,0.83,0.83,0.83,1,0.83
21984,2009-12-03,4008,1002.0,0.25,0.25,1,0.25
21984,2009-12-04,108,31.319999999999997,0.29,0.29,3,0.29
21984,2009-12-05,48,13.919999999999998,0.29,0.29,1,0.29
21984,2009-12-06,16,4.64,0.29,0.29,2,0.29
21984,2009-12-10,96,27.839999999999996,0.29,0.29,1,0.29
21984,2009-12-11,24,6.959999999999999,0.29,0.29,2,0.29
21984,2009-12-13,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2009-12-14,48,13.919999999999998,0.29,0.29,1,0.29
21984,2009-12-15,13,4.31,0.5599999999999999,0.5599999999999999,2,0.3315384615384615
21984,2009-12-16,25,7.789999999999999,0.47,0.29,3,0.3116
21984,2009-12-17,48,13.919999999999998,0.29,0.29,1,0.29
21984,2009-12-20,1,0.29,0.29,0.29,1,0.29
21984,2010-01-05,96,27.839999999999996,0.29,0.29,1,0.29
21984,2010-01-07,480,121.92,0.27,0.27,2,0.254
21984,2010-01-08,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-01-10,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-01-11,1,0.29,0.29,0.29,1,0.29
21984,2010-01-21,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-01-27,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-01-31,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-02-02,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-02-10,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-02-15,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-02-16,38,11.02,0.29,0.29,2,0.29
21984,2010-03-02,2,0.58,0.29,0.29,1,0.29
21984,2010-03-04,2,0.58,0.29,0.29,1,0.29
21984,2010-03-10,6,1.7399999999999998,0.29,0.29,1,0.29
21984,2010-03-12,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-03-15,1,0.81,0.81,0.81,1,0.81
21984,2010-03-16,14,4.06,0.29,0.29,2,0.29
21984,2010-03-17,96,27.839999999999996,0.29,0.29,2,0.29
21984,2010-03-18,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-03-22,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-03-23,11000,3000.0,0.375,0.375,2,0.2727272727272727
21984,2010-03-24,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-03-25,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-03-28,1,0.29,0.29,0.29,1,0.29
21984,2010-03-30,1,0.81,0.81,0.81,1,0.81
21984,2010-03-31,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-04-01,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-04-08,96,27.839999999999996,0.29,0.29,2,0.29
21984,2010-04-11,60,17.4,0.29,0.29,2,0.29
21984,2010-04-12,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-04-13,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-04-15,96,27.839999999999996,0.29,0.29,2,0.29
21984,2010-04-16,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-04-18,24,6.959999999999999,0.29,0.29,2,0.29
21984,2010-04-20,432,108.0,0.25,0.25,1,0.25
21984,2010-04-21,13,3.7699999999999996,0.29,0.29,2,0.29
21984,2010-04-26,864,216.0,0.25,0.25,1,0.25
21984,2010-04-27,1,0.29,0.29,0.29,1,0.29
21984,2010-04-28,60,17.4,0.29,0.29,2,0.29
21984,2010-04-29,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-04-30,4,2.2,0.55,0.55,2,0.55
21984,2010-05-02,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-05-05,25,7.77,0.55,0.55,2,0.31079999999999997
21984,2010-05-06,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-05-09,60,17.4,0.29,0.29,2,0.29
21984,2010-05-10,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-05-11,432,108.0,0.25,0.25,1,0.25
21984,2010-05-14,1,0.81,0.81,0.81,1,0.81
21984,2010-05-16,13,3.7699999999999996,0.29,0.29,2,0.29
21984,2010-05-18,74,21.459999999999997,0.29,0.29,3,0.29
21984,2010-05-20,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-05-21,3,1.9100000000000001,0.6366666666666667,0.81,3,0.6366666666666667
21984,2010-05-25,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-05-26,60,17.4,0.29,0.29,2,0.29
21984,2010-05-28,2,1.62,0.81,0.81,1,0.81
21984,2010-06-01,3,0.8699999999999999,0.29,0.29,2,0.29
21984,2010-06-03,1,0.81,0.81,0.81,1,0.81
21984,2010-06-07,18,5.219999999999999,0.29,0.29,3,0.2899999999999999
21984,2010-06-08,18,5.219999999999999,0.29,0.29,2,0.2899999999999999
21984,2010-06-10,96,27.839999999999996,0.29,0.29,1,0.29
21984,2010-06-16,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-06-21,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-06-22,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-06-24,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-06-28,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-07-02,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-07-04,16,4.64,0.29,0.29,2,0.29
21984,2010-07-05,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-07-07,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-07-08,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-07-19,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-07-20,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-07-21,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-07-23,96,27.839999999999996,0.29,0.29,2,0.29
21984,2010-07-27,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-07-29,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-07-30,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-08-01,4,1.16,0.29,0.29,1,0.29
21984,2010-08-05,1,0.29,0.29,0.29,1,0.29
21984,2010-08-08,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-08-10,1,0.85,0.85,0.85,1,0.85
21984,2010-08-11,6,1.7399999999999998,0.29,0.29,1,0.29
21984,2010-08-12,49,14.209999999999997,0.29,0.29,2,0.2899999999999999
21984,2010-08-13,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-08-15,36,10.439999999999998,0.29,0.29,2,0.2899999999999999
21984,2010-08-18,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-08-19,1,0.29,0.29,0.29,1,0.29
21984,2010-08-20,9,2.61,0.29,0.29,1,0.29
21984,2010-08-22,16,4.64,0.29,0.29,2,0.29
21984,2010-08-23,48,13.919999999999998,0.29,0.29,2,0.29
21984,2010-08-29,4,1.16,0.29,0.29,1,0.29
21984,2010-08-31,49,14.769999999999998,0.57,0.57,2,0.3014285714285714
21984,2010-09-01,1,0.85,0.85,0.85,1,0.85
21984,2010-09-03,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-09-05,24,6.959999999999999,0.29,0.29,1,0.29
21984,2010-09-12,64,18.56,0.29,0.29,3,0.29
21984,2010-09-13,24,6.959999999999999,0.29,0.29,1,0.29
21984,2010-09-15,1,0.85,0.85,0.85,1,0.85
21984,2010-09-16,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-09-20,25,7.249999999999999,0.29,0.29,2,0.29
21984,2010-09-21,484,123.08,0.27666666666666667,0.29,3,0.254297520661157
21984,2010-09-22,1,0.29,0.29,0.29,1,0.29
21984,2010-09-24,25,7.809999999999999,0.57,0.57,2,0.31239999999999996
21984,2010-09-26,24,6.959999999999999,0.29,0.29,1,0.29
21984,2010-09-28,24,6.959999999999999,0.29,0.29,1,0.29
21984,2010-09-29,30,8.7,0.29,0.29,2,0.29
21984,2010-10-03,24,6.959999999999999,0.29,0.29,1,0.29
21984,2010-10-04,36,10.439999999999998,0.29,0.29,2,0.2899999999999999
21984,2010-10-05,72,20.879999999999995,0.29,0.29,2,0.2899999999999999
21984,2010-10-07,36,10.439999999999998,0.29,0.29,2,0.2899999999999999
21984,2010-10-10,24,6.959999999999999,0.29,0.29,1,0.29
21984,2010-10-12,27,9.509999999999998,0.57,0.57,2,0.35222222222222216
21984,2010-10-13,36,10.439999999999998,0.29,0.29,2,0.2899999999999999
21984,2010-10-14,36,10.439999999999998,0.29,0.29,2,0.2899999999999999
21984,2010-10-17,55,14.03,0.27666666666666667,0.29,3,0.2550909090909091
21984,2010-10-18,16,4.64,0.29,0.29,2,0.29
21984,2010-10-19,48,13.919999999999998,0.29,0.29,1,0.29
21984,2010-10-24,2,0.58,0.29,0.29,1,0.29
21984,2010-10-26,1,0.85,0.85,0.85,1,0.85
21984,2010-10-29,3,2.55,0.85,0.85,1,0.85
21984,2010-10-31,2,0.58,0.29,0.29,1,0.29
21984,2010-11-01,1,0.85,0.85,0.85,1,0.85
21984,2010-11-03,1,0.29,0.29,0.29,1,0.29
21984,2010-11-04,1,0.85,0.85,0.85,1,0.85
21984,2010-11-07,13,3.7699999999999996,0.29,0.29,1,0.29
21984,2010-11-09,72,19.919999999999998,0.27999999999999997,0.29,4,0.2766666666666666
21984,2010-11-10,120,34.8,0.29,0.29,2,0.29
21984,2010-11-12,25,7.809999999999999,0.57,0.57,2,0.31239999999999996
21984,2010-11-14,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-11-16,62,19.099999999999998,0.43,0.29,4,0.30806451612903224
21984,2010-11-17,24,6.0,0.25,0.25,1,0.25
21984,2010-11-21,48,13.919999999999998,0.29,0.29,3,0.29
21984,2010-11-22,2,1.7,0.85,0.85,1,0.85
21984,2010-11-23,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-11-25,12,3.4799999999999995,0.29,0.29,1,0.29
21984,2010-11-26,48,13.919999999999998,0.29,0.29,3,0.29
21984,2010-11-29,40,13.839999999999998,0.57,0.57,4,0.346
21984,2010-12-01,49,14.769999999999998,0.57,0.57,2,0.3014285714285714
21984,2010-12-02,1,0.29,0.29,0.29,1,0.29
21984,2010-12-03,2,1.7,0.85,0.85,1,0.85
21984,2010-12-05,24,6.959999999999999,0.29,0.29,1,0.29
21984,2010-12-06,5,4.25,0.85,0.85,2,0.85
21984,2010-12-07,2,1.7,0.85,0.85,1,0.85
21984,2010-12-08,51,15.349999999999998,0.43,0.29,4,0.30098039215686273
21984,2010-12-09,2,1.7,0.85,0.85,1,0.85
21985,2009-12-01,61,18.229999999999997,0.47,0.29,3,0.2988524590163934
21985,2009-12-02,6,1.74,0.29,0.29,1,0.29
21985,2009-12-03,62,18.519999999999996,0.398,0.29,4,0.2987096774193548
21985,2009-12-04,14,5.14,0.5599999999999999,0.5599999999999999,2,0.3671428571428571
21985,2009-12-05,48,13.919999999999998,0.29,0.29,1,0.29
21985,2009-12-06,12,3.4799999999999995,0.29,0.29,1,0.29
21985,2009-12-07,26,8.62,0.5599999999999999,0.5599999999999999,4,0.3315384615384615
21985,2009-12-08,61,18.229999999999997,0.47,0.29,3,0.2988524590163934
21985,2009-12-09,16,6.799999999999999,0.65,0.83,3,0.42499999999999993
21985,2009-12-10,24,6.959999999999999,0.29,0.29,1,0.29
21985,2009-12-13,12,3.4799999999999995,0.29,0.29,1,0.29
21985,2009-12-14,20,10.12,0.722,0.83,5,0.506
21985,2009-12-15,60,17.4,0.29,0.29,2,0.29
21985,2009-12-16,158,46.89999999999999,0.47,0.29,6,0.29683544303797466
21985,2009-12-17,12,3.4799999999999995,0.29,0.29,1,0.29
21985,2009-12-18,432,108.0,0.25,0.25,1,0.25
21985,2009-12-22,434,109.66,0.54,0.54,2,0.25267281105990785
21985,2010-01-04,5,1.45,0.29,0.29,1,0.29
21985,2010-01-05,192,55.67999999999999,0.29,0.29,2,0.29
21985,2010-01-06,24,6.959999999999999,0.29,0.29,1,0.29
21985,2010-01-07,576,149.76,0.27999999999999997,0.29,4,0.26
21985,2010-01-08,142,41.17999999999999,0.29,0.29,4,0.2899999999999999
21985,2010-01-10,48,13.919999999999998,0.29,0.29,1,0.29
21985,2010-01-11,28,10.28,0.695,0.83,4,0.3671428571428571
21985,2010-01-12,48,13.919999999999998,0.29,0.29,1,0.29
21985,2010-01-13,110,32.94,0.42,0.29,4,0.2994545454545454
21985,2010-01-14,135,40.709999999999994,0.4385714285714286,0.29,7,0.3015555555555555
21985,2010-01-15,12,3.4799999999999995,0.29,0.29,1,0.29
21985,2010-01-17,96,27.839999999999996,0.29,0.29,3,0.29
21985,2010-01-18,56,17.799999999999997,0.55,0.55,4,0.3178571428571428
21985,2010-01-19,48,13.919999999999998,0.29,0.29,2,0.29
21985,2010-01-20,145,42.56999999999999,0.355,0.29,8,0.2935862068965517
21985,2010-01-21,39,11.309999999999999,0.29,0.29,2,0.29
21985,2010-01-22,73,21.689999999999998,0.42,0.29,4,0.29712328767123286
21985,2010-01-24,83,24.069999999999997,0.29,0.29,4,0.29
21985,2010-01-25,145,42.56999999999999,0.37666666666666665,0.29,6,0.2935862068965517
21985,2010-01-26,241,70.41,0.34777777777777774,0.29,9,0.2921576763485477
21985,2010-01-27,39,12.87,0.42,0.29,4,0.32999999999999996
21985,2010-01-28,144,41.76,0.29,0.29,5,0.29
21985,2010-01-29,25,7.77,0.4633333333333334,0.29,3,0.31079999999999997
21985,2010-01-31,196,56.83999999999999,0.29,0.29,5,0.2899999999999999
21985,2010-02-01,86,25.979999999999997,0.49800000000000005,0.29,5,0.30209302325581394
21985,2010-02-02,60,17.4,0.29,0.29,4,0.29
21985,2010-02-03,430,179.82,0.34777777777777774,0.29,9,0.4181860465116279
21985,2010-02-04,120,34.8,0.29,0.29,4,0.29
21985,2010-02-05,48,13.919999999999998,0.29,0.29,1,0.29
21985,2010-02-07,5,1.4499999999999997,0.29,0.29,2,0.2899999999999999
21985,2010-02-08,176,55.199999999999996,0.43857142857142856,0.29,7,0.3136363636363636
21985,2010-02-09,1,0.81,0.81,0.81,1,0.81
21985,2010-02-10,1,0.81,0.81,0.81,1,0.81
21985,2010-02-11,60,17.4,0.29,0.29,2,0.29
21985,2010-02-12,27,7.829999999999999,0.29,0.29,2,0.29
21985,2010-02-14,48,13.919999999999998,0.29,0.29,1,0.29
21985,2010-02-15,84,24.359999999999996,0.29,0.29,3,0.2899999999999999
21985,2010-02-16,55,19.589999999999996,0.55,0.55,2,0.3561818181818181
21985,2010-02-17,48,13.919999999999998,0.29,0.29,1,0.29
21985,2010-02-18,48,13.919999999999998,0.29,0.29,1,0.29
21985,2010-02-19,52,17.159999999999997,0.6366666666666667,0.81,3,0.32999999999999996
21985,2010-02-22,48,13.919999999999998,0.29,0.29,1,0.29
